robustness_family,model_label,outcome,country_scope,term,coefficient,standard_error,ci_lower,ci_upper,p_value,estimation_n,psu_count,fe_region_count,weight_method,clustering_method,fe_included,reference_category_metadata
binary_lpm,model4_preferred_lpm,stunted,nigeria,literacy_No card with required language,-0.138,0.226,-0.582,0.305,0.541,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,wealth_quintile_Middle,-0.057,0.023,-0.102,-0.012,0.012,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,wealth_quintile_Poorer,-0.009,0.02,-0.048,0.03,0.646,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,wealth_quintile_Richer,-0.087,0.028,-0.141,-0.033,0.002,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,wealth_quintile_Richest,-0.162,0.033,-0.228,-0.097,0.0,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,residence_Urban,-0.046,0.02,-0.085,-0.008,0.019,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::02,-0.018,0.049,-0.115,0.079,0.716,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::03,0.068,0.064,-0.057,0.193,0.284,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::04,0.129,0.045,0.041,0.218,0.004,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::05,0.068,0.045,-0.02,0.156,0.13,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::06,0.09,0.048,-0.004,0.185,0.061,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::07,0.129,0.043,0.044,0.214,0.003,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::08,0.135,0.048,0.04,0.23,0.005,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::09,0.249,0.041,0.169,0.329,0.0,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::10,0.076,0.046,-0.014,0.167,0.099,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::11,0.16,0.044,0.074,0.245,0.0,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::12,0.124,0.053,0.019,0.229,0.021,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::13,0.21,0.061,0.09,0.331,0.001,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::14,0.153,0.04,0.074,0.233,0.0,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::15,0.1,0.04,0.022,0.178,0.012,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::16,0.188,0.046,0.098,0.277,0.0,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::17,0.253,0.052,0.151,0.355,0.0,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::18,0.181,0.045,0.093,0.269,0.0,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::19,0.024,0.058,-0.089,0.137,0.678,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::20,0.245,0.052,0.143,0.346,0.0,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::21,-0.004,0.045,-0.092,0.083,0.921,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::22,-0.058,0.039,-0.136,0.019,0.139,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::23,0.024,0.037,-0.048,0.095,0.519,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::24,-0.063,0.04,-0.14,0.015,0.112,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::25,-0.059,0.033,-0.123,0.005,0.072,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::26,0.025,0.039,-0.051,0.101,0.513,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::27,0.044,0.046,-0.047,0.135,0.341,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::28,-0.018,0.059,-0.134,0.098,0.756,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::29,0.055,0.041,-0.025,0.135,0.175,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::30,-0.024,0.038,-0.098,0.051,0.529,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::31,-0.031,0.034,-0.098,0.037,0.37,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::32,-0.015,0.059,-0.131,0.101,0.795,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::33,0.078,0.048,-0.016,0.172,0.105,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::34,-0.007,0.04,-0.086,0.072,0.867,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::35,0.032,0.049,-0.065,0.128,0.52,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
binary_lpm,model4_preferred_lpm,stunted,nigeria,country_admin_region_nigeria::36,0.178,0.055,0.07,0.286,0.001,9410,1343,37,weight_original,cluster_robust_psu,True,"{'child_sex': {'reference': 'Male', 'reference_column': 'child_sex_Male'}, 'maternal_education': {'reference': 'No education', 'reference_column': 'maternal_education_No education'}, 'literacy': {'reference': 'Cannot read at all', 'reference_column': 'literacy_Cannot read at all'}, 'wealth_quintile': {'reference': 'Poorest', 'reference_column': 'wealth_quintile_Poorest'}, 'residence': {'reference': 'Rural', 'reference_column': 'residence_Rural'}, 'country_admin_region': {'reference': 'nigeria::01', 'reference_column': 'country_admin_region_nigeria::01'}}"
